sbn,category,band,score,hardest_rule,solved_via,steps,n_solutions
551W6QhX1KX,progressive,Medium,100.0,exclusion,logic,12,1
551WCPcc1IO,progressive,Easy,15.5,row_col_last,logic,10,1
551W4xiaeEO,progressive,Medium,40.0,region_confined,logic,10,1
551WCtxGIs1,progressive,Hard,540.0,finned_counts,logic,13,1
551WAP24gQO,progressive,Medium,40.0,region_confined,logic,10,1
551W2DV8XQ5,progressive,Medium,40.0,region_confined,logic,8,1
551W1LgmYdY,progressive,Medium,180.0,exclusion,logic,16,1
551W4Gub6Ob,progressive,Medium,100.0,exclusion,logic,12,1
551W0LQIukY,progressive,Easy,15.5,row_col_last,logic,11,1
551W6VR51DO,progressive,Medium,100.0,exclusion,logic,10,1
551W4eKHkn2,progressive,Medium,40.0,region_confined,logic,12,1
551W2liI5A4,progressive,Medium,150.0,undercounting,logic,14,1
551W9DPIIMI,progressive,Medium,100.0,exclusion,logic,11,1
551W5Hw0IHR,progressive,Easy,15.5,row_col_last,logic,10,1
551WCsJGcCO,progressive,Medium,61.0,region_confined,logic,11,1
551W2DvW2Of,progressive,Medium,40.0,region_confined,logic,8,1
551W4d9CRTe,progressive,Hard,500.0,finned_counts,logic,19,1
551W1592QxZ,progressive,Easy,15.5,row_col_last,logic,9,1
551W1Ad5J6I,progressive,Medium,61.0,region_confined,logic,14,1
551W2GZbLqW,progressive,Easy,15.5,row_col_last,logic,10,1
551W4eac5v5,progressive,Hard,540.0,finned_counts,logic,15,1
551W0Tv5bjO,progressive,Hard,500.0,finned_counts,logic,16,1
551W2J2PJeY,progressive,Medium,40.0,region_confined,logic,11,1
551W2LgeIf8,progressive,Easy,15.5,row_col_last,logic,10,1
551W4Hn4Y9a,progressive,Easy,15.5,row_col_last,logic,9,1
551W9KYOxP0,progressive,Medium,100.0,exclusion,logic,12,1
551WCmY9Yw8,progressive,Medium,61.0,region_confined,logic,11,1
551W8ZaOaD4,progressive,Medium,61.0,region_confined,logic,11,1
551WAglK342,progressive,Easy,15.5,row_col_last,logic,9,1
551W4L30Hks,progressive,Easy,15.5,row_col_last,logic,7,1
551W2H70Yzb,progressive,Easy,15.5,row_col_last,logic,9,1
551W4gve8Xq,progressive,Easy,15.5,row_col_last,logic,9,1
551W6UbKaBW,progressive,Medium,150.0,undercounting,logic,9,1
551W0Dq7CjQ,progressive,Medium,100.0,exclusion,logic,12,1
551W0ouJBP2,progressive,Easy,15.5,row_col_last,logic,7,1
551W3_vA9D1,progressive,Medium,140.0,exclusion,logic,15,1
551W1XcPCZL,progressive,Medium,150.0,undercounting,logic,12,1
551W34LJkrG,progressive,Hard,844.0,finned_fish,logic,17,1
551W4XgoED4,progressive,Medium,180.0,exclusion,logic,13,1
551W0rkned8,progressive,Medium,140.0,exclusion,logic,10,1
551W1ER15Mo,progressive,Easy,15.5,row_col_last,logic,7,1
551W8vJ4tbY,progressive,Medium,100.0,exclusion,logic,12,1
551W4IK4cCs,progressive,Easy,15.5,row_col_last,logic,9,1
551W4Es52aw,progressive,Medium,40.0,region_confined,logic,11,1
551W4M-8Ms2,progressive,Hard,580.0,finned_counts,logic,16,1
551WAxba3eW,progressive,Medium,100.0,exclusion,logic,11,1
551W2AMT29X,progressive,Easy,15.5,row_col_last,logic,10,1
551W5rJH8CK,progressive,Hard,540.0,finned_counts,logic,13,1
551W1rUMbYm,progressive,Hard,500.0,finned_counts,logic,16,1
551W2BAL5OH,progressive,Medium,100.0,exclusion,logic,11,1
551W4EF95wb,progressive,Hard,500.0,finned_counts,logic,18,1
551W4IYbIwO,progressive,Easy,15.5,row_col_last,logic,10,1
551W1jOAFr2,progressive,Hard,500.0,finned_counts,logic,15,1
551W3_S0POa,progressive,Medium,100.0,exclusion,logic,15,1
551W18cIgag,progressive,Easy,15.5,row_col_last,logic,10,1
551WAPtEP10,progressive,Hard,500.0,finned_counts,logic,13,1
551W4LrP4OO,progressive,Medium,40.0,region_confined,logic,8,1
551W2IV4LgS,progressive,Medium,140.0,exclusion,logic,16,1
551W4siA9T8,progressive,Medium,100.0,exclusion,logic,10,1
551W0HcXdZT,progressive,Medium,40.0,region_confined,logic,11,1
551WDPi8f6Y,progressive,Easy,15.5,row_col_last,logic,9,1
551W1WbcDwX,progressive,Easy,15.5,row_col_last,logic,10,1
551W0xhGOkf,progressive,Hard,540.0,finned_counts,logic,12,1
551W0HT6fPa,progressive,Hard,540.0,finned_counts,logic,13,1
551W2BTmKH1,progressive,Easy,15.5,row_col_last,logic,10,1
551W8ZSW4Tr,progressive,Medium,100.0,exclusion,logic,12,1
551W0HR2RLZ,progressive,Easy,15.5,row_col_last,logic,9,1
551W0OYH4sg,progressive,Easy,15.5,row_col_last,logic,9,1
551W6MQe5NW,progressive,Hard,500.0,finned_counts,logic,12,1
551W4LL8p4O,progressive,Medium,100.0,exclusion,logic,12,1
551W9db82Ln,progressive,Medium,100.0,exclusion,logic,12,1
551W2TKI8Og,progressive,Medium,100.0,exclusion,logic,10,1
551WCf_GMeK,progressive,Hard,580.0,finned_counts,logic,15,1
551W2LyuWqe,progressive,Medium,100.0,exclusion,logic,11,1
551W8wACMfK,progressive,Easy,15.5,row_col_last,logic,10,1
551W0eb5gjq,progressive,Medium,100.0,exclusion,logic,10,1
551W0krYZEO,progressive,Medium,40.0,region_confined,logic,11,1
551W1g0HRhc,progressive,Hard,500.0,finned_counts,logic,15,1
551W2GQ1bck,progressive,Medium,100.0,exclusion,logic,11,1
551W2YaHAfc,progressive,Hard,500.0,finned_counts,logic,12,1
551W3pfY2mf,progressive,Medium,100.0,exclusion,logic,11,1
551W2GYGY_C,progressive,Medium,100.0,exclusion,logic,11,1
551W3Ti2Q5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3Ta3C5p,shape-zigzag,Medium,40.0,region_confined,logic,10,1
551W3Ti2f5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2Pi2f6x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3TyYe4p,shape-zigzag,Medium,140.0,exclusion,logic,14,1
551W2Pa3C6x,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W3Tq2g4p,shape-zigzag,Medium,150.0,undercounting,logic,9,1
551W2Pa2P5t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W2Pi2f5t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W2Pa2g6x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2va2C5t,shape-zigzag,Medium,61.0,region_confined,logic,10,1
551W2Ta2P6t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Pq2g4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2Pa2g5t,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2za2C5x,shape-zigzag,Medium,61.0,region_confined,logic,10,1
551W3TaYO5p,shape-zigzag,Medium,61.0,region_confined,logic,12,1
551W2Ra2i6x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2_iY85x,shape-zigzag,Medium,145.0,region_confined,logic,16,1
551W2Pi2Q6x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2TaYO6t,shape-zigzag,Medium,140.0,exclusion,logic,14,1
551W3Ta2P5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2Pq3C4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2Ta2g6t,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W2Pa2P6x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3xi296p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W3Ta2g5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2Tq2P4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2xiY85t,shape-zigzag,Medium,166.0,region_confined,logic,15,1
551W3Pi2Q6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2Pa3C5t,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2Ra3A5t,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W3Tq2P4p,shape-zigzag,Medium,150.0,undercounting,logic,10,1
551W3Ty2Q4p,shape-zigzag,Medium,150.0,undercounting,logic,9,1
551W3Pa3C6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2Pq2P4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2xiY86x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Ty2f4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3Vq2i4p,shape-zigzag,Medium,150.0,undercounting,logic,10,1
551W2TaYO5x,shape-zigzag,Medium,140.0,exclusion,logic,14,1
551W2Va3A5x,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W3Tq3C4p,shape-zigzag,Medium,166.0,region_confined,logic,10,1
551W3Pa2g6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2xa2A6x,shape-zigzag,Medium,100.0,exclusion,logic,13,1
551W2Ta3C5x,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2xyY84t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2Ra2i5t,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W3Ra2i6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2Tq2g4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3TiYe5p,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2va2C6x,shape-zigzag,Medium,61.0,region_confined,logic,10,1
551W2RiZ86x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Ti2f5x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Vq2i4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3_q2A4p,shape-zigzag,Medium,140.0,exclusion,logic,13,1
551W2xi296x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3_yY84p,shape-zigzag,Medium,150.0,undercounting,logic,10,1
551W2Ri2S5t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W2Va2i5x,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W2Ta2g5x,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W2xy294t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2Ta3C6t,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2PiYe6x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Rq3A4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2PiYe5t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W3Va2i5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3Ra3A6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2Ry2S4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2TiYe5x,shape-zigzag,Medium,140.0,exclusion,logic,13,1
551W2Ra3A6x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3Vq3A4p,shape-zigzag,Medium,150.0,undercounting,logic,10,1
551W2_iY86t,shape-zigzag,Medium,145.0,region_confined,logic,16,1
551W2xa2A5t,shape-zigzag,Medium,61.0,region_confined,logic,12,1
551W3VyZ84p,shape-zigzag,Medium,140.0,exclusion,logic,13,1
551W3Vy394p,shape-zigzag,Medium,180.0,exclusion,logic,11,1
551W3Va3A5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3za2C5p,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2PaYO5t,shape-zigzag,Medium,40.0,region_confined,logic,12,1
551W2vq2C4t,shape-zigzag,Easy,15.5,row_col_last,logic,8,1
551W2xi295t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W3Pa2P6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2_y294x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2_i296t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3_iY85p,shape-zigzag,Medium,100.0,exclusion,logic,13,1
551W2Py2Q4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W3TqYO4p,shape-zigzag,Medium,61.0,region_confined,logic,12,1
551W2Ri395t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W2Pi2Q5t,shape-zigzag,Medium,145.0,region_confined,logic,14,1
551W2TiYe6t,shape-zigzag,Medium,140.0,exclusion,logic,13,1
551W2Vq3A4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2PyYe4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W3Vy2S4p,shape-zigzag,Medium,180.0,exclusion,logic,10,1
551W2Ti2f6t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Vi395x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Ti2Q5x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2RiZ85t,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2zq2C4x,shape-zigzag,Easy,15.5,row_col_last,logic,11,1
551W2PaYO6x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W3_i295p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2Ta2P5x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3Pi2f6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W3xiY86p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W3RiZ86p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W2_a2A5x,shape-zigzag,Medium,140.0,exclusion,logic,14,1
551W3PiYe6p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W3va2C6p,shape-zigzag,Easy,15.5,row_col_last,logic,8,1
551W2xq2A4t,shape-zigzag,Easy,15.5,row_col_last,logic,8,1
551W2Ri396x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W3Ty2f4p,shape-zigzag,Medium,180.0,exclusion,logic,10,1
551W2Va2i6t,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W2Ty2Q4x,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2Rq2i4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W3_y294p,shape-zigzag,Medium,150.0,undercounting,logic,11,1
551W2Py2f4t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2ViZ85x,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Va3A6t,shape-zigzag,Medium,140.0,exclusion,logic,12,1
551W2TyYe4x,shape-zigzag,Medium,100.0,exclusion,logic,11,1
551W2RyZ84t,shape-zigzag,Easy,15.5,row_col_last,logic,10,1
551W2Tq3C4x,shape-zigzag,Medium,40.0,region_confined,logic,10,1
551W2PqYO4t,shape-zigzag,Easy,15.5,row_col_last,logic,6,1
551W2Ti2Q6t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2za2C6t,shape-zigzag,Medium,61.0,region_confined,logic,10,1
551W3xa2A6p,shape-zigzag,Easy,15.5,row_col_last,logic,8,1
551W3Ri396p,shape-zigzag,Easy,15.5,row_col_last,logic,9,1
551W3_a2A5p,shape-zigzag,Medium,100.0,exclusion,logic,12,1
551W2TqYO4x,shape-zigzag,Medium,61.0,region_confined,logic,10,1
551W2ViZ86t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2Vi396t,shape-zigzag,Medium,145.0,region_confined,logic,15,1
551W2_a2A6t,shape-zigzag,Medium,140.0,exclusion,logic,14,1
551W0QNCcba,shape-cross,Medium,100.0,exclusion,logic,12,1
551W8wMG6bp,shape-cross,Medium,100.0,exclusion,logic,12,1
551W0QUf6ba,shape-cross,Medium,140.0,exclusion,logic,17,1
551W9wMa7dX,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W1-MINbW,shape-cross,Medium,140.0,exclusion,logic,15,1
551W0QM9cde,shape-cross,Medium,145.0,region_confined,logic,12,1
551W1QM4cdu,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W4wM2cbY,shape-cross,Medium,100.0,exclusion,logic,12,1
551W1-UXEbW,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W1-MQ6bW,shape-cross,Medium,145.0,region_confined,logic,12,1
551W0QMAEbr,shape-cross,Medium,100.0,exclusion,logic,12,1
551W0UU9Mbe,shape-cross,Medium,180.0,exclusion,logic,16,1
551W4QUCMbX,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W8wMI6bY,shape-cross,Hard,540.0,finned_counts,logic,13,1
551W2QM0cdg,shape-cross,Medium,100.0,exclusion,logic,12,1
551W0UM0cdv,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W4QN86df,shape-cross,Medium,140.0,exclusion,logic,13,1
551W4UM16dn,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W0QNIEbb,shape-cross,Medium,180.0,exclusion,logic,16,1
551W1QMmMda,shape-cross,Hard,540.0,finned_counts,logic,15,1
551W2QNasbW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W1-M66bo,shape-cross,Medium,100.0,exclusion,logic,13,1
551W3UU0MbY,shape-cross,Medium,100.0,exclusion,logic,12,1
551W3UM0cbY,shape-cross,Medium,100.0,exclusion,logic,12,1
551W1UMYFdW,shape-cross,Medium,100.0,exclusion,logic,12,1
551W2QM0Nbc,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WDwM86dW,shape-cross,Medium,40.0,region_confined,logic,12,1
551W8wMY7bY,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WAQM0kba,shape-cross,Medium,40.0,region_confined,logic,9,1
551W1QMeddW,shape-cross,Medium,100.0,exclusion,logic,12,1
551W2QMXMbY,shape-cross,Hard,540.0,finned_counts,logic,13,1
551W0QMn7bY,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W1QMOcdW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0QM9Nba,shape-cross,Medium,140.0,exclusion,logic,15,1
551WCQMY7bY,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W4QMWNba,shape-cross,Hard,540.0,finned_counts,logic,13,1
551W0QN6_bW,shape-cross,Hard,540.0,finned_counts,logic,12,1
551W4UUYEbe,shape-cross,Medium,61.0,region_confined,logic,12,1
551W2QNiMbW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W4QN4Nbm,shape-cross,Medium,150.0,undercounting,logic,12,1
551W4QNG6df,shape-cross,Medium,150.0,undercounting,logic,17,1
551W2wU27bn,shape-cross,Medium,145.0,region_confined,logic,12,1
551W2QM2kbn,shape-cross,Medium,180.0,exclusion,logic,17,1
551W0QMGcbc,shape-cross,Medium,40.0,region_confined,logic,9,1
551W1-MAEbW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WBwMG6be,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W4QUq6bm,shape-cross,Medium,40.0,region_confined,logic,11,1
551W0UN4cbu,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W8-N86bu,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W2QU4Nbm,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W2wMB6bW,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W9-MGNbW,shape-cross,Medium,140.0,exclusion,logic,13,1
551W0QN9cbX,shape-cross,Medium,40.0,region_confined,logic,12,1
551W0UM4cdu,shape-cross,Medium,150.0,undercounting,logic,12,1
551W0QUA-bW,shape-cross,Easy,15.5,row_col_last,logic,8,1
551W4UMW7bi,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W1QU9MdW,shape-cross,Medium,180.0,exclusion,logic,16,1
551W1UM8cdW,shape-cross,Medium,150.0,undercounting,logic,12,1
551W4QUecbW,shape-cross,Medium,40.0,region_confined,logic,11,1
551WAwM4cbm,shape-cross,Medium,180.0,exclusion,logic,17,1
551W8wN0cbq,shape-cross,Medium,61.0,region_confined,logic,11,1
551W9wU0NdW,shape-cross,Medium,40.0,region_confined,logic,11,1
551W8wN0cdu,shape-cross,Medium,61.0,region_confined,logic,10,1
551WAwMGcbW,shape-cross,Medium,61.0,region_confined,logic,9,1
551W1QM2kda,shape-cross,Medium,82.0,region_confined,logic,11,1
551W1UNG6dX,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W5QNK6dW,shape-cross,Medium,150.0,undercounting,logic,12,1
551W9-M4Ebm,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W8QMY7bp,shape-cross,Hard,540.0,finned_counts,logic,11,1
551W2UM2kbe,shape-cross,Medium,61.0,region_confined,logic,12,1
551W3UMG6bn,shape-cross,Medium,82.0,region_confined,logic,11,1
551W0UNIEbu,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0UM5cbu,shape-cross,Medium,145.0,region_confined,logic,12,1
551W1wNGEdX,shape-cross,Medium,166.0,region_confined,logic,12,1
551W2QM5NbX,shape-cross,Hard,540.0,finned_counts,logic,13,1
551W0-M3Nbe,shape-cross,Easy,15.5,row_col_last,logic,11,1
551W2QU17bY,shape-cross,Medium,150.0,undercounting,logic,12,1
551W1wN26dn,shape-cross,Medium,100.0,exclusion,logic,12,1
551W0UNYFdX,shape-cross,Medium,166.0,region_confined,logic,12,1
551W2QVW6bo,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W8UUWEda,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W2QU9MbW,shape-cross,Medium,140.0,exclusion,logic,15,1
551W2wN6cbW,shape-cross,Medium,180.0,exclusion,logic,16,1
551W4QNW7bo,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W6QMG6bY,shape-cross,Medium,40.0,region_confined,logic,9,1
551W2QN16bn,shape-cross,Medium,150.0,undercounting,logic,12,1
551W8wMX7ba,shape-cross,Medium,150.0,undercounting,logic,13,1
551W1wM5Edm,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WDwM06dn,shape-cross,Medium,40.0,region_confined,logic,12,1
551W2QMIkbW,shape-cross,Medium,140.0,exclusion,logic,11,1
551W0QNGcbb,shape-cross,Medium,100.0,exclusion,logic,11,1
551WA-M0cbe,shape-cross,Medium,140.0,exclusion,logic,11,1
551W9wMO6dW,shape-cross,Hard,500.0,finned_counts,logic,13,1
551W8wUG7de,shape-cross,Medium,61.0,region_confined,logic,11,1
551W0QU57bq,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0UU0Mbz,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W2QUCMbm,shape-cross,Easy,15.5,row_col_last,logic,11,1
551W8QV4-bW,shape-cross,Easy,15.5,row_col_last,logic,11,1
551W5QM4cbu,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W5UUYEbW,shape-cross,Medium,61.0,region_confined,logic,12,1
551W1QUq6dm,shape-cross,Medium,40.0,region_confined,logic,12,1
551W0QN0cdh,shape-cross,Easy,15.5,row_col_last,logic,11,1
551W4QVe6bm,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WA-MW7dW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W8-M46bw,shape-cross,Medium,40.0,region_confined,logic,11,1
551W0QMXMdg,shape-cross,Hard,540.0,finned_counts,logic,12,1
551W8QMGEbr,shape-cross,Medium,180.0,exclusion,logic,17,1
551W0-M9Ebe,shape-cross,Medium,150.0,undercounting,logic,12,1
551W4wU27bY,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W6QM96bW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WAwM8NbW,shape-cross,Medium,150.0,undercounting,logic,14,1
551W3QM0NdY,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W0QN8cbb,shape-cross,Medium,100.0,exclusion,logic,12,1
551W1QNiMdW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0QM56dv,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0wUA7bY,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W9wMX7dW,shape-cross,Medium,40.0,region_confined,logic,12,1
551W2QU0dbn,shape-cross,Medium,150.0,undercounting,logic,12,1
551W2UMIEbe,shape-cross,Medium,150.0,undercounting,logic,13,1
551W4wM2cbn,shape-cross,Medium,100.0,exclusion,logic,12,1
551W8wUa6bb,shape-cross,Easy,15.5,row_col_last,logic,10,1
551WCQMI6bY,shape-cross,Hard,540.0,finned_counts,logic,13,1
551W5wMA6dW,shape-cross,Medium,40.0,region_confined,logic,11,1
551W1wMeFdW,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W1wNI6dm,shape-cross,Medium,100.0,exclusion,logic,12,1
551W4UM2Vbe,shape-cross,Medium,100.0,exclusion,logic,13,1
551W2QNeMbm,shape-cross,Easy,15.5,row_col_last,logic,7,1
551W4QVW6bq,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W0QU8Mbr,shape-cross,Medium,40.0,region_confined,logic,12,1
551WCQN4VbW,shape-cross,Medium,140.0,exclusion,logic,14,1
551W2QMf7bW,shape-cross,Medium,140.0,exclusion,logic,15,1
551W0UN0cdf,shape-cross,Easy,15.5,row_col_last,logic,10,1
551W1QUe6dn,shape-cross,Medium,100.0,exclusion,logic,13,1
551W1UN2EdX,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W8wV8Mbm,shape-cross,Medium,61.0,region_confined,logic,11,1
551W0QU2VbY,shape-cross,Easy,15.5,row_col_last,logic,9,1
551W8wM1Nba,shape-cross,Medium,150.0,undercounting,logic,13,1
